timestamp,flow,humidity,temperature,weight
2017-01-01,-5,98.04031007751905,15.47782905982906,50736.79007751918
2017-01-02,-22,98.80631944444451,13.37638888888889,50657.79625000004
2017-01-03,-30,98.40347222222226,16.181965277777778,50769.78555555561
2017-01-04,-28,97.29229166666686,14.724111111111105,50532.6027777778
2017-01-05,-11,96.58388888888874,9.058442361111105,50109.80819444444
2017-01-06,-14,96.39909722222225,4.5084250000000035,50172.72687500004
2017-01-07,-7,96.1072222222224,7.758131944444449,50553.07958333331
2017-01-08,-18,97.23874999999995,10.721145833333335,50536.13083333333
2017-01-09,-18,98.33861111111105,9.040472222222219,50439.831597222204
2017-01-10,-18,99.14270833333326,8.518958333333337,50447.250069444504
2017-01-11,-16,97.92812499999971,10.729833333333326,50438.426736111265
2017-01-12,-16,99.21479166666671,13.31172916666667,50385.6584722223
2017-01-13,-18,99.54597222222242,8.453174999999998,50303.354722222226
2017-01-14,-16,99.86916666666694,7.5652291666666684,50326.231319444516
2017-01-15,-10,99.82868055555537,8.90400625,50203.77194444441
2017-01-16,-11,99.79222222222225,6.508114583333334,49990.119791666584
2017-01-17,-17,99.70861111111147,5.499824305555559,50230.610277777785
2017-01-18,-13,100.0,6.051965277777779,50182.57833333335
2017-01-19,-14,99.36548611111083,6.420756944444445,50184.95305555555
2017-01-20,-30,99.92604166666686,7.86834375,50184.13763888887
2017-01-21,-35,99.26125000000029,11.12026319444445,50162.343819444446
2017-01-22,-33,100.0,11.995979166666665,50015.775208333274
2017-01-23,-25,100.0,8.865644444444449,50000.66263888893
2017-01-24,-14,100.0,10.837311111111113,50028.96736111112
2017-01-25,-11,100.0,14.089465277777775,49834.641250000015
2017-01-26,-24,61.52777777777778,12.287699999999994,49906.24069444453
2017-01-27,-18,-91.12347222222223,9.244174999999997,49782.347777777875
2017-01-28,-14,99.99270833333333,8.136961805555554,49643.17937500001
2017-01-29,-34,92.19013888888887,11.341052083333336,49897.14437499996
2017-01-30,-30,100.0,13.943312500000003,49766.43513888882
2017-01-31,-36,99.8152083333332,12.626118055555567,49813.74006944447
2017-02-01,-23,99.31784722222167,12.40838194444445,49733.845763888916
2017-02-02,-26,71.43805555555564,13.31129861111111,49726.20118055558
2017-02-03,-26,-100.0,10.794083333333335,49759.74229166664
2017-02-04,-40,-100.0,13.462006944444452,49790.575347222126
2017-02-05,-18,-100.0,13.492604166666666,49659.91124999995
2017-02-06,-30,-100.0,13.800819444444452,49620.63208333334
2017-02-07,-33,-100.0,13.582222222222226,49453.07000000009
2017-02-08,-19,-100.0,10.837287500000002,49280.36979166647
2017-02-09,-9,-100.0,10.89871388888889,49206.08451388874
2017-02-10,-10,-80.43429861111112,11.14326111111111,49343.23944444462
2017-02-11,-35,38.60520833333327,11.65815138888889,49420.006388889014
2017-02-12,-20,90.01416666666671,13.073611111111113,49389.84083333338
2017-02-13,-16,90.51798611111087,10.122885416666666,49146.354722222095
2017-02-14,-13,91.22555555555547,10.402077083333335,49113.26763888882
2017-02-15,-23,92.43097222222217,9.331622916666667,49100.18687500003
2017-02-16,-50,92.60263888888872,11.638556944444446,49221.01111111105
2017-02-17,-61,93.16479166666699,14.889368055555568,49260.03270833334
2017-02-18,-27,92.83812499999964,14.904868055555552,49193.96173611124
2017-02-19,-32,92.17631944444467,14.483381944444444,49237.69868055556
2017-02-20,-23,91.64541666666693,15.573888888888888,49247.25958333338
2017-02-21,-86,91.16430555555552,16.751965277777785,49130.22118055557
2017-02-22,-26,90.27506944444434,15.379104166666663,49079.76097222211
2017-02-23,-18,88.3392361111109,14.17174305555555,48993.50284722226
2017-02-24,-28,89.37354166666664,13.864645833333345,48924.25152777774
2017-02-25,-17,90.8815972222221,12.818416666666657,48912.34340277783
2017-02-26,-38,92.52458333333338,13.915034722222218,49022.43326388892
2017-02-27,-105,94.73090277777789,16.777326388888895,48994.0116666666
2017-02-28,-59,93.15916666666658,16.492736111111114,48814.77319444444
2017-03-01,-28,94.91236111111101,14.029979166666665,48758.45159722212
2017-03-02,-22,95.28493055555546,14.335347222222218,48738.92263888886
2017-03-03,-131,94.21638888888914,18.935715277777792,48634.56402777779
2017-03-04,74,91.41930555555564,24.935215277777782,48159.31347222225
2017-03-05,-90,93.49111111111092,20.8274027777778,47903.48513888885
2017-03-06,-23,97.33493055555505,14.388229166666669,47740.04722222207
2017-03-07,-22,98.81965277777805,13.86477777777777,47680.16361111112
2017-03-08,-69,97.1195833333332,14.468770833333325,47736.97458333334
2017-03-09,-60,97.38729166666661,15.134826388888886,47726.86020833339
2017-03-10,29,97.01145833333364,15.523854166666673,47625.44430555556
2017-03-11,-1,98.2254861111112,16.28295138888889,47515.854027777794
2017-03-12,-63,93.86194444444426,14.576854166666655,47406.13826388893
2017-03-13,-88,97.8860416666667,13.652791666666669,47321.62381944454
2017-03-14,185,97.75062500000014,16.617118055555558,47444.42312500007
2017-03-15,113,98.8470833333333,18.66706944444445,47275.34729166674
2017-03-16,880,97.06506944444448,20.047263888888875,47186.14076388887
2017-03-17,1,99.05638888888919,26.213847222222213,47066.28312500004
2017-03-18,28,99.7036111111111,22.796819444444427,46981.583819444364
2017-03-19,-4,99.68666666666661,17.95083333333334,46927.94847222214
2017-03-20,3,81.07013888888886,20.19266666666668,47015.17840277775
2017-03-21,-185,98.06965277777776,20.02354861111113,46900.99597222211
2017-03-22,1698,95.84864583333335,21.269173611111114,46666.539652777836
2017-03-23,20,99.46972222222212,23.074145833333333,46635.24368055548
2017-03-24,1701,96.24211111111129,24.713951388888884,46547.15354166661
